trade_id,factor_id,coefficient,impact_value
1,1,0.015101697848759834,50.32866510116667
1,5,0.06069267232851061,202.26740134171743
1,7,0.1953494230586034,651.0311482380747
1,15,0.03618138464634259,120.57987181301002
2,1,0.014374769315490532,0.00011367712274797783
2,5,0.03761456835240128,0.000297459792909533
2,7,0.6316915489592154,0.0049954803568579235
2,15,0.03700639880048503,0.0002926503268730752
3,1,0.04568724651971117,0.47464520651568415
3,5,0.050763366522080626,0.5273810619317806
3,7,0.5287919224575286,5.493623940116276
3,15,0.0046771527869823235,0.048590981501256535
4,1,0.025382908913944995,0.06746688023203447
4,5,0.042479543977011765,0.11290913565205983
4,7,1.948654187512638,5.179454377285344
4,15,0.020168490204343806,0.05360713847615286
5,1,0.041580900374086585,0.0020889021636783384
5,5,0.0975998468525413,0.004903129307705055
5,7,0.8112735303094438,0.040755996564578685
5,15,0.044951426207317326,0.002258227470307755
6,1,0.020294349262645638,0.22487338288945877
6,5,0.011581307898423673,0.1283277355532922
6,7,0.9876311541036852,10.943536833630084
6,15,0.03710061000270979,0.411096683643269
7,1,0.023136507365361703,0.09587319770137429
7,5,0.059200602548390206,0.24531581117812182
7,7,0.5541687536850276,2.2963677984305924
7,15,0.02509478205608957,0.10398790808583058
8,1,0.016179107274680266,0.1800350822046693
8,5,0.06890576854276145,0.7667577384437073
8,7,1.5836698146116321,17.622488090233215
8,15,0.001333877943882203,0.014842897151293749
9,1,0.009070119843778288,0.09155355767764128
9,5,0.06302580257177429,0.6361808388775263
9,7,0.670016394686938,6.7631283480795545
9,15,0.04582223073613929,0.4625284248583588
10,1,0.0032890648226504495,3.6901094126375935e-05
10,5,0.03732846742029116,0.0004188002864472317
10,7,0.6688299070674696,0.007503821507337597
10,15,0.049158693542357884,0.0005515274630782197
11,1,0.008907734580671685,0.0021914741068106234
11,5,0.0645575017165184,0.015882387618408864
11,7,0.846070260059232,0.20814956380554014
11,15,0.025576416442080138,0.006292290578509544
12,1,0.01827252487498437,0.0016483568581678878
12,5,0.030182241908226437,0.0027227274711453817
12,7,1.6656389316941198,0.1502565942623616
12,15,0.013765217132050755,0.0012417545040449903
13,1,0.01978691213570789,0.0006732666342789382
13,5,0.08448636082152859,0.002874720795375459
13,7,1.5634862061112922,0.05319895739722185
13,15,0.03555397593872547,0.0012097544857594161
14,1,0.04351777263499285,0.10162744795614284
14,5,0.06822084337154996,0.15931675243165866
14,7,1.0576710136516219,2.4699886824669215
14,15,0.008789682142977345,0.020526624191656885
15,1,0.0408869269612039,0.002541667256660671
15,5,0.03318537210840836,0.0020629130129558235
15,7,0.5225509835884182,0.03248350569811088
15,15,0.002150975733856855,0.0001337117998083623
16,1,0.0038181181577934416,0.0014745450655641445
16,5,0.01563536820857096,0.006038329377829085
16,7,0.3868463053278026,0.14939881037691327
16,15,0.01836142007003087,0.007091121919773547
17,1,0.011419097307224131,33.65039468919445
17,5,0.042569573214715446,125.4462504246719
17,7,1.890627304807329,5571.399674183181
