trade_id,factor_id,coefficient,impact_value
160,414,83166705346.9,90701709325025.86
161,414,83166705346.9,998511083573701.9
162,414,83166705346.9,10009251718963.77
163,414,83166705346.9,31203905415377.125
164,414,83166705346.9,18861650842.097595
165,414,83166705346.9,351303235258178.0
166,414,83166705346.9,31298823363.532276
167,414,83166705346.9,2518628802.625329
168,414,83166705346.9,90150596.69315903
169,414,83166705346.9,1262845708.4031248
170,414,83166705346.9,489163672394.28217
171,414,83166705346.9,201243015.5495748
172,414,83166705346.9,8864084843718.604
173,414,83166705346.9,825396960972605.4
174,414,83166705346.9,26243738557876.22
175,414,83166705346.9,408816109683.3984
176,414,83166705346.9,813328307593.9268
177,414,83166705346.9,1197209842100.7246
178,414,83166705346.9,311365388659.21094
179,414,83166705346.9,814185257552.8665
180,414,83166705346.9,326562112672854.06
181,414,83166705346.9,1113822730272465.0
182,414,83166705346.9,3082566852936.0884
183,414,83166705346.9,3140157357.8162656
184,414,83166705346.9,172825347504961.2
185,414,83166705346.9,9330270393.809965
186,414,83166705346.9,3208465814.097419
187,414,83166705346.9,304721985557123.9
188,414,83166705346.9,215073010094.76526
189,414,83166705346.9,211912342202.27484
190,414,83166705346.9,2105393337.2824018
191,414,83166705346.9,117887344.89926174
192,414,83166705346.9,15001350907.199175
193,414,83166705346.9,37111500686.6008
194,414,83166705346.9,28308389643894.844
195,414,83166705346.9,141988069886398.0
196,414,83166705346.9,101210441048909.34
197,414,83166705346.9,42674175717.34324
198,414,83166705346.9,11949213767039.092
199,414,83166705346.9,140561444796338.33
200,414,83166705346.9,426539983843.1058
201,414,83166705346.9,16096798639584.828
202,414,83166705346.9,2404700814516.812
203,414,83166705346.9,8018966328892.276
204,414,83166705346.9,517193004779.862
205,414,83166705346.9,104464838806346.2
206,414,83166705346.9,1638864838228.6868
207,414,83166705346.9,36591787489564.45
208,414,83166705346.9,3292423840058.5723
209,414,83166705346.9,111014448168962.16
210,414,83166705346.9,120908749988.95874
211,414,83166705346.9,3370168060573.1973
212,414,83166705346.9,125742844398652.77
213,414,83166705346.9,1212920719656.1567
214,414,83166705346.9,214281768.78994465
215,414,83166705346.9,728511304906.2139
216,414,83166705346.9,3074955072765.621
217,414,83166705346.9,81603099421.36285
218,414,83166705346.9,27453762631501.0
219,414,83166705346.9,1983529462.8803115
220,414,83166705346.9,2199453856.3244524
221,414,83166705346.9,6706731292.290448
222,414,83166705346.9,11719683004.393661
223,414,83166705346.9,20906695725965.52
224,414,83166705346.9,22329535762538.8
225,414,83166705346.9,228296842774872.56
226,414,83166705346.9,9089389397584.121
227,414,83166705346.9,2159037706835.41
228,414,83166705346.9,123233186808.85081
229,414,83166705346.9,44583286038731.81
230,414,83166705346.9,9311974669.977589
231,414,83166705346.9,10668663422426.387
232,414,83166705346.9,294619018266326.9
233,414,83166705346.9,823140948693.772
234,414,83166705346.9,855540913962.0098
235,414,83166705346.9,64725529838731.27
236,414,83166705346.9,120454413096.99994
237,414,83166705346.9,117395885583.63756
238,414,83166705346.9,198876042145.18256
239,414,83166705346.9,9286265077309.41
240,414,83166705346.9,493487886957159.75
